0
0,8495207
-1,380178
-0,2240705
1,183777
0,1718924
0,7266021
-1,473071
-0,2145607
0,3363885
-0,5146333
0,6956984
-1,365476
-0,2216375
0,6794437
-0,9882605
-1,555379
-0,213429
1,03235
-1,18993
1,116814
-0,3627681
0,7417898
0,01523719
-0,740955
0,9703564
-0,9153547
1,446862
0,5633259
1,474454
-0,2021011
0,9293974
0,1424865
1,328105
-1,192049
0,3812755
-1,4237
1,477076
-1,352312
1,206145
-0,3789417
1,053544
0,8902029
-0,2041767
1,244786
-0,3225296
1,503159
-0,04013627
1,237878
-0,9380026
0,1856614
-1,508862
-0,3882222
1,330764
-0,5661698
-1,312796
-0,2805657
-0,2801124
-0,2581559
-0,6202683
0,4260981
1,27045
-0,9722611
-0,3465832
0,2643186
0,9334021
1,102834
0,8612295
0,2252956
-0,5570296
0,595707
-0,5834447
0,6725947
-0,5461288
1,417161
-1,537263
0,8407288
-0,8557975
0,7851054
-1,540848
-1,320199
-0,5012281
0,5327336
1,254297
0,2284284
-0,7387323
1,19547
0,1917757
1,532296
-0,8140636
-0,2089779
1,029646
1,354489
-0,9399858
-1,001656
0,4758413
0,4348302
-0,8525668
-1,459591
-0,2498354
0,234151
-0,4899199
0,8729203
-1,520969
0,4067179
1,532446
0,1407929
0,4225065
-1,491271
0,2126172
1,432085
-0,07946622
-1,118749
-1,304536
0,640376
-1,344273
0,4254778
1,570046
-1,35679
-0,464541
-1,325314
-0,7924877
0,7913043
-0,7895716
-1,060315
0,8158051
1,432467
-1,12291
0,8878812
-1,103254
-0,717102
0,7356658
1,133749
-1,554938
-1,042291
0,1038522
1,045845
1,483388
-0,807619
-0,3201373
-0,7184812
-0,628033
0,5430674
-1,454448
-0,09565531
0,8361393
-1,485455
-0,1366875
1,309992
-0,4066017
-1,077336
-1,47576
0,6476253
-1,378253
-0,2947628
0,6018214
1,377412
-0,4354865
0,3023627
-0,6823813
-0,657985
-0,8528306
0,9167717
-0,9211589
0,9508379
-0,01280654
1,441576
1,486101
-1,053251
0,426143
-0,5609912
1,181931
-0,8274004
1,139688
-0,3900328
1,450066
0,6163813
-0,729496
0,5312567
1,008585
0,6425319
-1,203122
0,4673936
-1,068771
-0,165632
0,1631746
0,1684818
1,2043
-0,720682
0,7116234
0,259288
1,485345
0,15989
-1,379579
0,1459219
-1,417619
1,218929
-0,5816969
0,938865
-1,231437
0,1638258
-1,099038
-0,8311285
0,4200426
1,259661
-0,2774123
1,305728
0,03818281
-1,163542
-1,325606
1,185592
1,016275
-0,9036871
0,9153723
-0,1273025
0,6931504
-1,259183
-0,02515649
-1,188711
0,3932776
-1,200551
1,435278
0,3043738
-1,444321
-1,174665
-0,8502908
1,13071
-0,8308062
-1,199829
-0,9348763
0,4895541
-1,483742
0,05178084
-0,02392998
-1,366709
-1,093364
0,5399796
-0,1881124
-0,2484972
-1,180862
0,254827
1,04276
-0,03780055
-1,021049
1,123913
-0,2619728
1,122798
-0,8508042
0,5528509
-1,051528
-0,266137
0,3035774
-1,240059
1,440284
0,3905058
-1,046222
-0,3411028
-0,0436685
0,2707091
-1,280463
0,3154282
-1,273907
-0,2917255
0,1273218
1,121384
-0,3970052
-0,6737843
0,8531724
-1,497858
-0,01150645
1,1169
-1,030218
0,2147111
-1,050048
0,8404861
-0,7682902
0,9574962
-0,9072472
0,3395811
-0,2843922
1,48978
-0,4598954
1,406497
1,412931
1,014286
1,550658
0,9092067
-1,546795
-0,147008
-1,262905
1,432319
-0,2381809
0,2898203
-1,297306
0,5438316
-0,8287845
-1,147763
1,211556
-0,6200036
1,123269
1,240203
-0,2475255
0,8874696
-1,193301
-0,5577065
1,210688
-0,462393
0,8674446
1,21443
-0,7247612
1,2818
-0,5430903
0,5126526
1,380068
-0,4255115
0,5526464
-0,1172337
0,5814639
-1,487413
0,8719777
-0,7959111
0,2096706
-1,5462
-0,7168683
-0,4387138
0,9584471
0,9745129
1,017148
-0,4247007
1,424335
0,1647418
-0,7319829
0,9073025
-1,104884
-0,1395982
1,281347
0,133803
1,157542
-0,7543687
0,8749235
-0,6803848
-1,290079
1,150443
-0,1954795
1,376657
-0,8409452
-0,1290292
0,8500298
-1,347504
0,03274989
-0,91403
1,50422
0,6891764
-0,9616324
-0,1010209
0,09279308
1,148654
0,9370976
-1,41762
-0,1421711
0,9341251
-1,013764
0,7209508
-1,146081
-0,9820797
0,8655134
-1,555356
-0,4729989
0,858902
-0,5905275
1,271225
1,528664
-0,4963727
1,203275
-0,3140748
0,4763648
-1,180223
0,4780113
-0,9004226
0,2731353
-0,4270563
-0,2817977
-0,7561894
0,4884536
0,8288616
1,010902
1,418899
-0,7119308
-1,341378
-0,1069726
0,6798544
1,363663
-0,427452
0,07332709
-1,490624
-0,1640652
1,064358
-0,07660443
-0,195524
-1,276737
0,1868341
1,459963
-0,4598211
0,8446317
-0,02594269
-1,367706
-0,6406634
0,54757
0,9530402
-0,6776194
0,6190425
0,5264011
0,7972355
-0,9854635
0,4701875
0,568875
-1,354539
-0,4130393
0,247521
-1,453462
0,5631056
-0,43288
-1,25776
0,2665242
1,179463
-0,6536178
0,9532877
-0,1725598
-0,3190244
0,7779396
-1,316928
-0,5427863
0,4629049
-0,9377279
-1,135741
0,3833608
1,408773
0,186694
1,238969
-1,324576
1,202519
-0,6919868
0,6163311
-0,8218644
-0,8716709
-0,2962166
0,8770191
-1,150216
0,6110532
0,2918281
1,519719
-0,2010043
-0,3655412
1,230738
-0,04763975
0,6128316
-1,014519
-1,274307
-0,2727715
1,230915
-0,5892542
1,068402
-1,348088
-1,150647
-0,560479
0,1813022
-1,431525
-1,119673
-0,1026142
1,157036
0,3309969
1,030307
1,114215
-0,6224152
0,02130782
0,8807308
-0,2193859
0,7344124
-0,9029386
-1,203292
-0,1409026
0,1761162
-0,9169781
0,8946548
-1,055783
0,2364258
-0,5198547
0,7810432
0,2064892
1,104481
0,8489988
-1,52734
-0,2198234
-0,368982
-0,4877822
-0,9034486
0,9950995
-0,6303287
-0,2086614
1,534723
-0,1378999
1,180062
-0,03883013
-0,1819649
-0,6936746
1,272253
0,8647937
-0,8717061
1,001337
0,9512202
-0,2275377
0,7946039
-1,096731
-0,4256889
-0,1582813
1,2258
-1,336243
0,1634461
-0,7945347
0,860625
-0,9537907
1,475263
1,115597
-1,273792
-0,8619525
-0,03487229
1,237207
-0,7384152
0,6794493
-0,4372373
-0,2623929
-1,398058
0,004613415
-0,5015532
-0,2601799
1,109011
-0,4027446
1,524142
1,276422
-0,1649718
-1,277244
0,8753075
-0,9311731
-0,6710276
-0,2624413
-0,941129
0,825519
-1,333879
-0,04125096
-0,03545553
-1,252473
0,1882882
0,4131301
-0,5264002
-0,9905601
1,521259
0,004099157
0,3932888
-0,8236138
0,2478265
1,463267
-1,433928
0,1727202
1,262771
-0,6580662
0,9908096
0,01986981
-0,8701916
0,37421
-1,052056
0,8306775
-0,2692215
-1,436008
-1,498147
0,5443547
-0,9008276
0,2993999
1,019139
-0,829549
0,9078164
-1,186198
0,8799221
-0,2116769
-1,492392
0,1922863
0,5742825
0,118418
0,6903955
-0,6339502
0,8827275
-0,5535434
-0,537838
-0,1108302
-0,7379804
-0,1545054
-1,507147
-1,171151
0,1422424
1,04143
-1,50607
-0,4206831
-0,2541292
0,3070041
0,01110117
-0,313252
0,4594009
0,8754625
-1,363519
1,286809
0,9125239
-0,649357
-1,502187
0,1777153
1,347727
-0,09916364
-1,032393
0,3336547
-0,9691375
0,5879946
1,351047
-1,117683
1,340891
-0,196894
0,8301995
-0,2207422
1,384823
-0,08827403
0,6166298
0,608985
-1,511604
-0,06794325
-1,512179
1,310701
-0,08484804
1,407318
-0,05848568
0,9100954
-1,072155
1,135445
-1,034223
-0,1554086
1,250566
-0,5434278
-0,3339199
0,3472987
0,9246331
-1,272252
-0,7576706
0,9628111
-1,281684
-0,2627252
0,53482
-1,531769
0,9563538
-0,5286636
0,6802548
1,441674
1,351543
1,554752
-0,9859714
-0,679407
0,2335407
1,258999
-1,081494
0,6519518
-1,411838
0,019704
-1,105578
0,4776357
-0,2516694
0,4199947
0,6784243
0,1620085
-1,214674
0,4463284
-1,035648
0,5942203
-1,23485
0,02029627
1,118738
-0,1132272
-0,3500865
0,2957658
-1,422526
0,8162684
-0,1252668
1,505014
-0,2604413
0,7304562
-1,094146
0,244472
-0,8841266
0,6240541
-0,4363858
0,08119353
1,124743
-0,9002388
0,01963166
-0,8761172
0,5996109
0,1515369
-0,6603835
0,3252963
-0,1273176
0,3168321
1,09929
-0,5878362
0,7629159
0,5710605
-0,6668544
0,9541759
0,3798429
-0,04078723
-1,284142
1,064135
-0,6422451
0,5455034
-1,15553
-1,473452
-0,01386668
1,025498
-1,4348
-0,3222756
0,1331404
0,9929538
0,2583382
1,471143
-0,4590782
0,8474831
-1,487876
1,459214
1,548981
-0,5234166
0,8040152
0,5836692
-1,195861
0,8994758
-0,8511527
0,6482351
-0,2005223
-0,8268068
0,07518519
0,666518
-1,486966
-0,8162554
0,2448734
-0,139657
-1,2794
-0,04911055
1,179706
-0,7780573
-0,05071422
1,32735
-0,7866052
0,9071952
-0,9146506
0,7508734
-0,7484507
1,020463
1,321046
0,5465924
-0,9056144
1,074411
-0,4585856
0,8446274
1,555036
-0,581026
0,1719523
1,001245
1,251067
-0,7875437
-1,078825
0,05317916
-1,558128
0,8960143
1,224408
-0,2938499
0,8323615
0,1893149
1,533272
0,1766445
-1,263306
0,452118
-1,307999
0,114888
1,403953
0,1425233
-1,550728
-1,096082
0,5262028
-1,530725
-0,08748971
-1,509806
0,3752465
-1,343082
-1,310027
0,8071442
0,8278327
1,254495
0,9955059
0,2264783
1,336601
1,20808
-0,3989905
-0,4651424
1,18138
-0,5029389
0,8414508
-1,020873
-1,451542
0,2377765
-0,5468211
-1,232276
0,9970744
-0,07226571
-1,243358
0,1084983
0,6581717
1,380368
-0,8055124
0,1968344
-0,920732
-0,7510944
0,4652371
-0,9705343
0,6603734
0,1586432
0,2168586
-0,9426388
0,1377489
1,159611
-0,2895476
0,8456179
-0,9690483
-0,08603881
0,3237681
1,220612
1,492591
-0,4739339
-1,570492
1,158487
-0,0769318
1,339042
-1,351562
-0,04463386
-1,521567
1,104563
0,3395951
-0,5585903
-1,46596
-1,226794
-0,875845
-0,6332858
0,3474542
1,303233
-0,1251191
-1,370592
1,204455
-0,7742726
-0,2099139
-0,1075605
1,165683
0,4083061
1,351982
-1,179935
-0,002256894
-1,074508
-0,110379
0,2048443
0,7498386
-1,087369
-0,3729805
-0,433026
0,4526035
1,164087
-0,6579911
0,1790628
0,141973
0,4582756
-0,7960837
1,537773
1,230602
0,5407937
-0,9775434
0,2653542
-1,341678
1,361755
0,7516709
1,052731
1,077415
-0,8752264
1,568815
-1,204016
0,02795271
-1,533604
-0,434985
-1,398833
-0,4396971
1,097949
0,9668637
-0,68492
0,8308662
-0,8134127
-0,679008
1,046035
-1,500795
-1,281402
-1,033207
-0,9197891
0,5364805
-0,3556413
-1,418076
-0,02387772
1,279786
-0,3698712
-0,05364377
-0,6370272
-1,395192
0,6798263
-0,424859
0,7170029
0,2068884
-1,40895
-0,8158554
0,3292311
1,505715
0,2679121
-0,8746122
-0,06303979
-1,138442
-0,5275887
0,02487272
-1,256243
-0,2724217
0,3755213
-1,493894
-0,4624572
0,8200653
-0,7556694
-0,03261103
-0,6120973
0,7443746
-0,3291493
1,318617
1,54451
-0,9325481
0,02809474
1,026863
-0,8456382
1,167431
-0,1429329
0,3209814
0,8192353
-0,2117576
-1,375332
0,7610051
1,538793
-1,177021
0,2007402
0,6851393
1,076431
-0,8307396
0,632899
-0,1276404
-0,07093539
-1,416532
0,8923038
-0,5450395
1,106204
-0,7746433
0,4275989
-1,438343
-0,2867965
0,9592307
0,03731902
1,566839
0,8294479
-0,3223695
1,294986
-0,3156494
-1,146346
1,121291
-0,661203
0,3616884
-1,195382
0,2810287
1,00946
-0,4186247
0,2987398
1,217767
0,4488688
-1,495611
-1,004636
0,01212153
1,15835
1,570411
0,6898295
1,293812
0,228831
-1,040134
0,7039385
-0,8800954
0,7317603
0,3141249
-1,358961
0,8547859
0,1778299
-0,9226351
0,4843697
0,0746806
1,147823
-1,096543
0,0013968
-1,313118
1,18277
-0,2046963
-1,47574
0,7420327
-0,4554319
0,4593184
-1,185001
-0,09057473
0,4351951
-1,022922
-0,5678913
-1,515675
0,6684389
0,9540088
-0,2434808
-1,266336
-0,7241278
0,5823973
-0,8642401
0,8959951
-0,4026299
-0,7994046
-0,1037633
1,545331
-0,6826854
1,167305
0,2656642
-0,7737943
0,8030934
-0,8298009
0,1580446
-0,3209068
0,4973914
0,4335319
1,241163
-0,8244857
-0,3658573
-1,022451
0,6436498
-1,245182
-0,8851149
1,352405
0,08977251
1,384793
-1,383643
-1,313799
-0,7654127
0,03424732
-0,8170174
0,3830411
-0,8221779
1,073941
-0,2418057
1,182854
-0,7813957
0,3215879
1,025033
-0,01641208
0,8334591
1,509958
-0,3739322
0,6952571
-1,018612
-0,9296708
0,7068581
-0,04760002
-1,323709
0,7239347
0,1303166
-0,5117599
0,6911041
0,9310998
-1,12502
-0,2616618
0,7770802
-1,192127
-1,068234
0,7194499
0,5207539
-0,8858315
1,30203
1,549769
0,3803932
0,4053838
-1,013068
1,510646
-0,7616524
0,8518025
1,408177
-0,2016916
-1,570485
-0,4594761
0,1258041
1,158106
-0,9480075
0,008635886
0,7793566
-1,367121
0,05870547
0,06131804
0,5539798
-0,4263662
0,6274458
-0,4028794
0,3895681
1,045319
1,044183
1,300216
-1,236683
0,08298723
-0,7665736
0,08243702
1,375028
0,5999179
-0,9476203
0,2445151
-1,363614
1,428242
0,5070285
-0,203585
0,4395587
1,54765
-0,9435937
0,9805208
-0,9517958
0,8721699
0,5795677
-0,4212076
-1,044018
0,7073115
-0,3109282
-0,6896079
-1,296786
-0,2898198
0,7436845
-1,282815
-0,7148249
1,455329
-0,02133295
-0,2950553
1,292672
-1,027716
-0,5854935
0,4350903
1,313782
-0,449638
-1,02192
0,5534264
1,040926
-0,5979783
0,9631729
-1,208311
0,3547605
1,459514
-0,4751918
0,402783
-1,401378
0,7067383
-0,7281556
0,8632905
0,2012996
-0,5786126
-0,9894071
0,4230202
-0,5373519
-1,29995
0,2096733
-1,566731
0,4101585
-1,402119
0,6344206
-0,949806
0,14791
1,539633
-1,029332
0,9829347
-0,4354688
0,9539841
-1,175408
-0,1666894
1,446743
-1,561909
-0,7176889
-1,316586
0,2010098
1,50067
0,7276973
-0,391203
0,5474177
-0,1656928
1,413688
-0,03590449
0,5979546
-0,7717169
0,7152619
-0,1201505
-1,025627
1,389808
-0,9365503
-0,3932929
0,3409444
-0,2634792
1,512769
0,9830858
0,1439227
-1,012252
1,074421
-0,1650409
0,3913595
1,222482
-1,075981
0,5885269
-1,416386
0,137438
-0,0137598
0,6477931
-0,9509182
0,5136849
-0,4490982
-1,087615
-0,4544733
1,261273
-0,749742
0,8185791
-1,151709
0,4891555
-0,9988665
-0,221898
-1,39075
-0,7863762
0,1782854
0,06935482
-1,527913
-0,4209201
-0,7928362
0,9266929
-0,2652067
0,3340331
0,1128727
0,3687223
1,488452
-0,2682252
1,006224
0,2210928
-0,2057723
0,859656
0,518943
0,6286315
0,5209225
-1,008117
0,6478382
-0,3264702
0,6048685
-0,1650602
1,309766
-0,8850781
-0,5457873
1,094349
-0,7598417
0,8644086
-0,2363447
0,4650794
-1,32504
-0,4200975
-0,412089
0,6969109
0,7706723
0,09811828
-0,8349396
0,9442803
-0,8604654
-1,466138
1,266301
-0,6379665
0,704566
-0,4349196
0,1592419
1,088947
-0,164842
-1,381927
1,021226
-0,2932069
0,9483329
-0,8316218
-0,1198647
-0,09124387
-0,7947046
0,8192297
-0,9674301
0,8218431
-1,289689
-0,266772
1,157535
-1,436891
-0,02834531
0,8842462
-1,516289
1,568973
0,1365199
-0,01286261
0,5648977
-1,215292
0,3715281
0,3043775
-1,456353
0,7105731
-1,208798
-0,02537089
-0,4611928
1,561669
-0,2499161
0,6393269
0,01779606
-1,519976
1,038457
0,235727
-0,6645848
0,4361621
-0,9877139
0,8998628
0,5104257
-1,010713
0,7086017
-0,5559968
1,203823
-0,3964974
-0,8621141
-1,534199
-0,1174908
0,1245857
-1,054462
1,06257
0,9104415
0,9654622
-0,4328071
1,444016
-0,3723151
0,07599355
1,190864
0,03081305
-0,5119078
-0,8090488
-1,086502
-0,1821816
-0,09287351
0,7697192
1,404095
0,1921783
0,5747142
-1,144091
0,3150553
-1,099975
1,127245
-1,281385
0,3831019
-0,7290457
1,054679
-0,7731797
-0,9544502
-0,2663556
1,219143
-1,391421
0,7754969
-1,497631
-1,283428
-0,6395962
0,5217057
-0,7842991
-1,21971
0,6671847
-0,02473739
-0,04600675
-1,08926
-0,7021409
1,22218
-0,1143325
1,473515
-0,08744039
-1,146026
0,1834625
1,521441
0,3959252
-1,304038
0,7129329
1,286748
-0,6864021
0,8244684
-1,36621
0,8198266
1,07204
1,390585
-0,9366831
-0,1996518
0,9732662
1,0005
-0,4372195
0,3203863
0,3067131
1,35911
-1,261745
-1,488892
-0,8666266
0,4139804
0,1213707
0,4722851
-0,08496758
1,031132
-0,8027135
-1,513452
0,3000723
-1,426975
-0,2389757
0,5983018
-0,6907561
1,127332
0,4624426
0,8441259
-1,150745
0,1127923
-1,134489
0,5707246
-0,7993103
0,5522905
-1,073692
0,8328398
1,399225
0,417438
-0,4275732
0,8455586
-1,045384
0,2177048
-0,6975373
1,143207
-0,5929017
-0,5457238
0,7614475
-1,250262
-0,402783
-1,337184
0,5662411
-0,5548506
1,558321
0,9046646
-0,1521085
0,3708557
-0,2783017
0,6881409
-0,5430889
0,5494029
-1,308228
-0,3662542
0,6781615
1,383274
-1,167329
-0,4134158
-1,111096
0,524702
0,6652685
0,08878484
0,07358298
0,1984045
-0,06072129
1,481581
0,07062986
1,49198
1,54597
-0,3643889
0,7348377
-1,06009
0,1052705
1,020823
1,562786
-0,3323021
0,3941825
1,130628
-1,276208
1,125346
-1,425464
-0,6829831
1,346136
1,057239
-0,98926
-0,7772975
-0,2481562
-0,3602834
0,4492773
1,494281
-0,5840749
0,3587236
-1,447541
0,815098
0,9364379
-0,4141054
0,5170144
-0,860563
0,8609076
-0,04998589
-1,015039
0,8643821
-0,6344505
1,326988
0,8815302
0,5407988
-0,3425086
-1,531408
0,8673698
-1,036154
-0,01400379
1,367718
-1,348584
0,9313371
-0,1520014
1,099506
0,2620035
0,2160872
-1,122252
0,4580058
0,1819038
0,407614
-1,17403
-0,351508
1,140334
0,7028458
-0,3253658
0,2560978
-1,345002
-0,4001229
1,111026
-0,6349623
-0,230282
-0,5435988
1,275879
0,08990858
-0,7205881
-1,458335
0,4698365
-0,6703066
1,542835
-1,032723
0,6945883
-1,117693
0,488151
0,2529773
1,250301
-0,3692816
0,008077698
-1,238217
0,3217359
-1,419437
0,7247638
-0,3021727
0,9954198
-0,4379971
-0,2441576
0,1504405
-1,381508
1,475759
-1,193564
-0,9956253
-0,248337
0,2942689
-0,8777156
0,3347553
-1,081869
-0,7203283
-0,1707191
1,233844
-0,1823477
-0,1067132
1,302946
-0,6937075
0,1974247
-0,4959435
0,9591121
-0,9406877
0,07728188
-0,4113398
0,7206715
-1,194391
0,6253856
0,4926709
-0,02782593
0,9985082
0,1326754
0,1635569
-0,5247684
-1,490472
0,6032673
-0,7995489
0,276854
0,6128605
-1,165073
-0,06902148
-0,3184606
0,1565263
-0,898661
1,242494
0,3554601
-1,207836
-0,05617379
1,36568
-0,4571768
0,4271989
1,552155
-1,227897
-0,8838163
-0,7311012
-0,2716535
0,2747126
-0,9590052
-0,373496
-1,234795
0,893322
-0,2942068
0,1395918
1,181863
-0,9423594
0,7580909
-1,164176
1,028914
-1,16791
-0,02414277
0,408774
1,484904
0,6977354
-0,1504534
1,380807
-0,7721749
1,081244
0,4238469
0,9157754
-0,9292767
-0,9223937
0,08907335
-0,5402499
1,059744
-0,9052245
0,6784703
0,5457114
0,7733923
1,212643
1,186691
-0,5812365
1,26928
-0,5308402
1,097393
-0,4116413
1,545198
0,108371
1,259105
1,320989
-0,3413436
1,107709
-0,2906644
1,381461
-0,04302571
-0,2562644
0,6852119
-1,383401
-0,002247739
-1,033045
0,4433815
-1,122826
0,5163944
-1,467718
-0,07798368
1,316196
-0,1480078
-0,4682863
1,27637
-0,7010875
0,7297854
0,3240332
-1,029635
0,2561464
-0,982296
0,1259191
1,197665
0,1613876
-0,9054787
0,3758768
-1,279275
1,175249
1,425356
-0,892388
0,2949789
-1,457904
0,07694003
0,5708214
0,5707216
-1,294665
0,009423194
-1,206055
-0,6890694
0,9134892
-0,9616128
-0,4633889
-0,9567244
0,3652058
-1,304901
-0,2756775
-0,7766467
1,327005
-0,1087249
-1,500785
-0,8947231
-0,03720182
-1,088757
0,4904367
-0,9595553
-1,213652
1,204659
-0,5574515
-0,5413972
0,2643815
-1,160856
0,2755337
0,3184115
-1,076468
0,4668828
-1,237448
1,131764
-0,07658225
1,445343
0,2356084
1,36216
0,2759258
-0,9771056
0,1052051
0,320083
-0,6192315
0,9439219
-1,139395
1,017712
-0,4044071
0,5881532
-1,121563
0,8956665
-1,012368
0,272192
-1,435264
1,174247
0,7886652
0,738173
-0,8609964
0,3376366
-0,1084782
-1,345125
-0,7771425
0,9955277
-1,30798
-0,01571072
1,553052
1,340374
0,5788768
-0,406052
-1,506198
0,07336275
0,2525689
0,2457671
-0,7267183
0,8989128
-0,8064796
0,6298402
1,181363
0,8312573
1,471971
-0,5530275
1,271213
0,1417506
1,357623
-0,201387
0,7965284
0,9341313
-1,185688
-0,4066208
1,549482
-0,2856702
-0,8175591
0,7283405
-1,118632
1,265799
0,2624589
-0,8240353
-0,8771291
0,6159502
-1,195673
0,6289338
-1,083174
-0,7858078
-1,347375
0,1401589
0,4795626
1,29728
-0,533119
0,2398635
-1,439132
0,5113551
-0,5712565
1,08005
-0,1561519
1,108019
1,121044
0,6608533
-1,31743
-1,343554
0,4594553
1,156762
1,155545
1,564126
0,2449303
-1,047526
-0,5830871
0,7204304
1,225439
-0,761678
0,6574997
-1,18134
1,517626
0,7483008
-1,275052
-0,247251
0,9413315
0,4816486
-1,00836
-0,08435125
-1,552864
-0,6833634
-0,9794002
0,4767761
-1,380663
1,356424
0,2794559
-1,461752
0,4094976
-1,46907
-1,14379
1,026507
0,2489203
-0,6024946
1,435697
1,398586
0,448334
0,3127142
-1,181993
0,2524681
1,432496
0,751658
0,8226287
-0,6680386
-0,5078382
-1,042913
0,772278
1,067811
0,2774575
-1,202318
0,412202
1,00282
-0,005618526
0,8341696
-0,9570495
-0,784214
-0,7362669
0,7199406
-0,3294487
1,352981
-0,3256344
0,6168406
0,8121937
-0,7932075
0,04221667
-1,10624
-0,4152567
0,2143173
-1,150177
-0,3016722
1,39754
0,8494083
-1,087932
0,7357525
-1,45056
0,08064678
-1,361411
-1,094156
-1,184699
0,3303584
-0,7486277
-0,04802346
0,7913082
-1,189411
0,5724137
-1,229529
0,4478759
-1,514604
0,2557612
-1,187615
0,1443965
-1,519639
0,05764935
-1,539862
-1,516603
1,041614
-0,8137056
0,2637841
1,120347
-1,150329
-0,7095042
0,5996677
0,9882082
-1,29238
-1,323443
-0,9483724
0,2582245
0,5787525
0,7136661
-0,7301753
0,50052
1,512004
-0,5398179
0,446309
-0,6567104
0,6555755
0,1640969
1,253904
-0,4367646
0,8520856
-1,026986
-0,2163767
0,5173273
0,8198224
-0,904417
0,9355781
-0,8072116
1,421238
0,5222593
-0,4364522
0,8769266
-1,043759
